Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,1,CAR,0,10,0,Pass Incomplete,(10:14) (Shotgun) B.Young pass incomplete deep right to I.Thomas.,2nd & 12 at CAR 44
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,1,CAR,0,11,0,5 Yard Run,(10:09) (Shotgun) C.Hubbard right tackle to CAR 49 for 5 yards (Y.Diaby).,3rd & 12 at CAR 44
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,1,CAR,0,12,0,Punt,"(9:29) J.Hekker punts 43 yards to TB 8, Center-J.Jansen, downed by CAR-D.Jamison.",4th & 7 at CAR 49
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,2,TB,0,1,0,3 Yard Run,(9:20) (Shotgun) R.White up the middle to TB 11 for 3 yards (Y.Gross-Matos).,1st & 10 at TB 8
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,2,TB,0,2,0,10 Yard Pass,(8:42) (Shotgun) B.Mayfield pass short right to C.Godwin to TB 21 for 10 yards (J.Horn).,2nd & 7 at TB 11
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,2,TB,0,3,0,2 Yard Run,(8:02) (Shotgun) R.White up the middle to TB 23 for 2 yards (Der.Brown; D.Williams).,1st & 10 at TB 21
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,2,TB,0,4,0,-9 Yard Sack,(7:28) (Shotgun) B.Mayfield sacked at TB 14 for -9 yards (Der.Brown).,2nd & 8 at TB 23
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,2,TB,0,5,0,10 Yard Pass,(6:45) (Shotgun) B.Mayfield pass short left to C.Godwin to TB 24 for 10 yards (T.Hill; F.Luvu).,3rd & 17 at TB 14
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,2,TB,0,6,0,Punt,"(6:08) J.Camarda punts 59 yards to CAR 17, Center-Z.Triner. I.Smith-Marsette to CAR 46 for 29 yards (S.Dennis).",4th & 7 at TB 24
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,3,CAR,0,1,0,1 Yard Run,(5:55) C.Hubbard up the middle to CAR 47 for 1 yard (G.Gaines; A.Nelson).,1st & 10 at CAR 46
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,3,CAR,0,2,0,4 Yard Pass,(5:15) (Shotgun) B.Young pass short middle to A.Thielen to TB 49 for 4 yards (A.Nelson) [D.White].,2nd & 9 at CAR 47
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,3,CAR,0,3,0,6 Yard Pass,(4:29) (Shotgun) B.Young pass short right to I.Smith-Marsette pushed ob at TB 43 for 6 yards (Z.McCollum).,3rd & 5 at TB 49
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,3,CAR,0,4,0,4 Yard Run,(3:49) (Shotgun) B.Young scrambles up the middle to TB 39 for 4 yards (L.Hall).,1st & 10 at TB 43
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,3,CAR,0,5,0,Pass Incomplete,(3:09) (Shotgun) B.Young pass incomplete deep right to D.Chark.,2nd & 6 at TB 39
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,3,CAR,0,6,0,1 Yard Run,(3:04) C.Hubbard up the middle to TB 38 for 1 yard (S.Barrett; Y.Diaby).,3rd & 6 at TB 39
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,3,CAR,0,7,0,8 Yard Pass,(2:23) (Shotgun) B.Young pass short middle to A.Thielen to TB 30 for 8 yards (C.Izien). TB-C.Kancey was injured during the play. TB-L.David was injured during the play. His return is Probable.,4th & 5 at TB 38
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,3,CAR,0,8,0,2 Yard Run,(1:56) (Shotgun) C.Hubbard left end to TB 28 for 2 yards (J.Tryon; G.Gaines).,1st & 10 at TB 30
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,3,CAR,0,9,0,3 Yard Run,"(1:28) (No Huddle, Shotgun) C.Hubbard left guard to TB 25 for 3 yards (C.Izien).",2nd & 8 at TB 28
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,3,CAR,0,10,0,-9 Yard Sack,(:45) (Shotgun) B.Young sacked at TB 34 for -9 yards (A.Winfield).,3rd & 5 at TB 25
2023,Week 18,SUN,01/07,Buccaneers,Panthers,3RD QUARTER,3,CAR,0,11,0,Field Goal No Good,"(:04) M.Wright 52 yard field goal is No Good, Wide Left, Center-J.Jansen, Holder-J.Hekker.",4th & 14 at TB 34
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,1,TB,1,1,0,1 Yard Run,"(15:00) R.White left tackle to TB 43 for 1 yard (Y.Gross-Matos, N.Thurman).",1st & 10 at TB 42
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,1,TB,1,2,0,4 Yard Pass,(14:24) (Shotgun) B.Mayfield pass short right to C.Godwin ran ob at TB 47 for 4 yards.,2nd & 9 at TB 43
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,1,TB,1,3,0,7 Yard Run,(13:46) (Shotgun) B.Mayfield scrambles right end ran ob at CAR 46 for 7 yards (F.Luvu).,3rd & 5 at TB 47
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,1,TB,1,4,0,4 Yard Run,(13:15) C.Edmonds left guard to CAR 42 for 4 yards (S.Tuttle).,1st & 10 at CAR 46
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,1,TB,1,5,0,21 Yard Run,(12:32) (Shotgun) C.Edmonds up the middle to CAR 21 for 21 yards (D.Jackson).,2nd & 6 at CAR 42
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,1,TB,1,6,0,6 Yard Pass,(11:47) B.Mayfield pass short right to M.Evans to CAR 15 for 6 yards (J.Horn; K.Grugier-Hill).,1st & 10 at CAR 21
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,1,TB,1,7,0,Pass Incomplete,(11:05) B.Mayfield pass incomplete short right to T.Palmer [N.Thurman].,2nd & 4 at CAR 15
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,1,TB,1,8,0,-6 Yard Sack,(11:01) (Shotgun) B.Mayfield sacked at CAR 21 for -6 yards (B.Burns).,3rd & 4 at CAR 15
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,1,TB,1,9,1,Field Goal,"(10:22) C.McLaughlin 39 yard field goal is GOOD, Center-Z.Triner, Holder-J.Camarda.",4th & 10 at CAR 21
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,2,CAR,0,1,0,Kickoff,"J.Camarda kicks 65 yards from TB 35 to end zone, Touchback.",Kickoff from TB 35
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,2,CAR,0,2,0,12 Yard Run,(10:18) (Shotgun) C.Hubbard up the middle to CAR 37 for 12 yards (D.White).,1st & 10 at CAR 25
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,2,CAR,0,3,0,4 Yard Run,(9:48) (No Huddle) C.Hubbard up the middle to CAR 41 for 4 yards (L.David; K.Merriweather).,1st & 10 at CAR 37
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,2,CAR,0,4,0,5 Yard Pass,"(9:18) (No Huddle, Shotgun) B.Young pass short left to T.Marshall to CAR 46 for 5 yards (J.Dean).",2nd & 6 at CAR 41
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,2,CAR,0,5,0,Run for No Gain,"(8:56) (No Huddle, Shotgun) C.Hubbard up the middle to CAR 46 for no gain (L.David; A.Winfield).",3rd & 1 at CAR 46
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,2,CAR,0,6,0,2 Yard Run,(8:20) C.Hubbard right tackle to CAR 48 for 2 yards (C.Davis; L.David).,4th & 1 at CAR 46
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,2,CAR,0,7,0,4 Yard Pass,"(7:48) (No Huddle, Shotgun) B.Young pass short right to D.Chark pushed ob at TB 48 for 4 yards (C.Davis).",1st & 10 at CAR 48
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,2,CAR,0,8,0,20 Yard Run,(7:17) (Shotgun) B.Young scrambles left end to TB 28 for 20 yards (A.Winfield).,2nd & 6 at TB 48
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,2,CAR,0,9,0,-5 Yard Penalty,"(6:33) R.Blackshear left end for 28 yards, TOUCHDOWN NULLIFIED by Penalty.
PENALTY on CAR, Illegal Formation, 5 yards, enforced at TB 28 - No Play.",1st & 10 at TB 28
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,2,CAR,0,10,0,Fumble,"(6:25) (Shotgun) B.Young sacked at TB 43 for -10 yards (J.Tryon). FUMBLES (J.Tryon), touched at TB 42, RECOVERED by TB-G.Gaines at TB 43.",1st & 15 at TB 33
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,1,0,3 Yard Run,(6:19) R.White right tackle to TB 46 for 3 yards (Der.Brown).,1st & 10 at TB 43
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,2,0,6 Yard Run,(5:43) R.White left guard to CAR 48 for 6 yards (K.Grugier-Hill; Y.Gross-Matos).,2nd & 7 at TB 46
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,3,0,7 Yard Run,(5:37) R.White left tackle to CAR 41 for 7 yards (V.Bell).,3rd & 1 at CAR 48
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,4,0,1 Yard Run,(5:31) J.Skule reported in as eligible.  R.White left end to CAR 40 for 1 yard (B.Burns).,1st & 10 at CAR 41
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,5,0,4 Yard Run,(5:26) R.White right tackle to CAR 36 for 4 yards (F.Luvu; C.Henderson).,2nd & 9 at CAR 40
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,6,0,14 Yard Pass,(4:42) (Shotgun) B.Mayfield pass short right to C.Godwin to CAR 22 for 14 yards (D.Jackson).,3rd & 5 at CAR 36
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,7,0,6 Yard Run,(3:58) J.Skule reported in as eligible.  R.White up the middle to CAR 16 for 6 yards (L.Ray).,1st & 10 at CAR 22
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,8,0,2 Yard Run,(3:16) R.White left guard to CAR 14 for 2 yards (L.Ray).,2nd & 4 at CAR 16
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,9,0,3 Yard Run,(2:33) R.White right tackle to CAR 11 for 3 yards (C.Henderson; S.Tuttle).,3rd & 2 at CAR 14
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,10,0,Run for No Gain,(2:00) J.Skule reported in as eligible.  B.Mayfield kneels to CAR 11 for no gain.,1st & 10 at CAR 11
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,11,0,-1 Yard Run,(1:19) B.Mayfield kneels to CAR 12 for -1 yards.,2nd & 10 at CAR 11
2023,Week 18,SUN,01/07,Buccaneers,Panthers,4TH QUARTER,3,TB,0,12,0,-1 Yard Run,(:38) B.Mayfield kneels to CAR 13 for -1 yards.,3rd & 11 at CAR 12
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,1,CLE,0,1,0,Kickoff,E.McPherson kicks 61 yards from CIN 35 to CLE 4. J.Proche to CLE 23 for 19 yards (C.Brown).,Kickoff from CIN 35
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,1,CLE,0,2,0,4 Yard Run,(14:56) P.Strong left end to CLE 27 for 4 yards (D.Hill).,1st & 10 at CLE 23
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,1,CLE,0,3,0,2 Yard Run,(14:13) (Shotgun) P.Strong left tackle to CLE 29 for 2 yards (B.Hill).,2nd & 6 at CLE 27
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,1,CLE,0,4,0,Interception,(13:29) (Shotgun) J.Driskel pass deep left intended for C.Tillman INTERCEPTED by J.Battle [T.Hendrickson] at CIN 45. J.Battle ran ob at CIN 45 for no gain.,3rd & 4 at CLE 29
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,2,CIN,0,1,0,16 Yard Run,"(13:24) (Shotgun) J.Mixon up the middle to CLE 39 for 16 yards (Da.Bell, R.Hickman).",1st & 10 at CIN 45
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,2,CIN,0,2,0,6 Yard Run,"(12:39) C.Jones left end to CLE 33 for 6 yards (Da.Bell, M.Adams).",1st & 10 at CLE 39
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,2,CIN,0,3,0,Pass Incomplete,(12:03) J.Browning pass incomplete short right to J.Chase.,2nd & 4 at CLE 33
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,2,CIN,0,4,0,Interception,(11:59) (Shotgun) J.Browning pass short middle intended for T.Boyd INTERCEPTED by Da.Bell at CLE 22. Da.Bell to CLE 24 for 2 yards (T.Irwin).,3rd & 4 at CLE 33
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,3,CLE,0,1,0,2 Yard Pass,(11:52) J.Driskel pass short right to Dav.Bell to CLE 26 for 2 yards (G.Pratt) [C.Sample].,1st & 10 at CLE 24
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,3,CLE,0,2,0,Pass Incomplete,(11:06) (Shotgun) J.Driskel pass incomplete short left to J.Proche (D.Turner).,2nd & 8 at CLE 26
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,3,CLE,0,3,0,Sack,(11:02) (Shotgun) J.Driskel sacked at CLE 17 for -9 yards (sack split by B.Hill and T.Hendrickson).,3rd & 8 at CLE 26
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,3,CLE,0,4,0,Punt,"(10:21) C.Bojorquez punts 58 yards to CIN 25, Center-C.Hughlett. C.Jones to CIN 40 for 15 yards (T.Fields).",4th & 17 at CLE 17
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,4,CIN,1,1,0,2 Yard Run,(10:10) C.Brown right end to CIN 42 for 2 yards (C.Mitchell).,1st & 10 at CIN 40
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,4,CIN,1,2,0,-1 Yard Run,"(9:37) C.Brown up the middle to CIN 41 for -1 yards (C.Mitchell, M.Adams).",2nd & 8 at CIN 42
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,4,CIN,1,3,0,35 Yard Pass,(8:59) (Shotgun) J.Browning pass deep middle to C.Jones to CLE 24 for 35 yards (C.Mitchell).,3rd & 9 at CIN 41
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,4,CIN,1,4,0,11 Yard Pass,(8:13) (Shotgun) J.Browning pass short right to J.Chase to CLE 13 for 11 yards (K.Hailassie).,1st & 10 at CLE 24
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,4,CIN,1,5,0,-10 Yard Penalty,"(7:34) (Shotgun) J.Browning pass incomplete short right.
PENALTY on CIN-O.Brown, Offensive Holding, 10 yards, enforced at CLE 13 - No Play.",1st & 10 at CLE 13
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,4,CIN,1,6,0,13 Yard Run,(7:26) (Shotgun) J.Mixon left guard to CLE 10 for 13 yards (R.Hickman; T.Fields).,1st & 20 at CLE 23
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,4,CIN,1,7,0,9 Yard Run,(6:44) (Shotgun) J.Mixon left end pushed ob at CLE 1 for 9 yards (T.Fields).,2nd & 7 at CLE 10
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,4,CIN,1,8,0,Touchdown Bengals,"(6:11) C.Ford reported in as eligible.  J.Mixon right end for 1 yard, TOUCHDOWN.",1st & 1 at CLE 1
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,4,CIN,1,9,1,Extra Point Good,"E.McPherson extra point is GOOD, Center-C.Adomitis, Holder-B.Robbins.",XP attempt from CLE 15
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,5,CLE,0,1,0,Kickoff,"E.McPherson kicks 65 yards from CIN 35 to end zone, Touchback.",Kickoff from CIN 35
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,5,CLE,0,2,0,-3 Yard Run,(6:07) P.Strong right end to CLE 22 for -3 yards (M.Hilton).,1st & 10 at CLE 25
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,5,CLE,0,3,0,1 Yard Run,(5:23) P.Strong left tackle to CLE 23 for 1 yard (M.Hilton).,2nd & 13 at CLE 22
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,5,CLE,0,4,0,3 Yard Pass,"(4:38) (Shotgun) J.Driskel pass short right to J.Akins to CLE 26 for 3 yards (N.Scott, L.Wilson).",3rd & 12 at CLE 23
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,5,CLE,0,5,0,Punt,"(3:59) C.Bojorquez punts 41 yards to CIN 33, Center-C.Hughlett, fair catch by C.Jones.",4th & 9 at CLE 26
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,6,CIN,1,1,0,44 Yard Run,(3:51) C.Ford reported in as eligible.  J.Mixon right tackle to CLE 23 for 44 yards (V.Gray).,1st & 10 at CIN 33
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,6,CIN,1,2,0,5 Yard Pass,(3:00) (Shotgun) J.Browning pass short left to A.Iosivas to CLE 18 for 5 yards (C.Mitchell).,1st & 10 at CLE 23
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,6,CIN,1,3,0,-3 Yard Run,(2:18) J.Mixon left tackle to CLE 21 for -3 yards (S.Kamara).,2nd & 5 at CLE 18
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,6,CIN,1,4,0,15 Yard Pass,(1:34) (Shotgun) J.Browning pass short left to A.Iosivas to CLE 6 for 15 yards (V.Gray).,3rd & 8 at CLE 21
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,6,CIN,1,5,0,Touchdown Bengals,"(:53) (Shotgun) J.Browning pass short left to J.Mixon for 6 yards, TOUCHDOWN.",1st & 6 at CLE 6
2023,Week 18,SUN,01/07,Browns,Bengals,1ST QUARTER,6,CIN,1,6,1,Extra Point Good,"E.McPherson extra point is GOOD, Center-C.Adomitis, Holder-B.Robbins.",XP attempt from CLE 15
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,1,CLE,0,1,0,Kickoff,"E.McPherson kicks 65 yards from CIN 35 to end zone, Touchback.",Kickoff from CIN 35
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,1,CLE,0,2,0,-7 Yard Sack,(:48) (Shotgun) J.Driskel sacked at CLE 18 for -7 yards (S.Hubbard).,1st & 10 at CLE 25
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,1,CLE,0,3,0,7 Yard Run,(:03) (Shotgun) P.Strong left tackle to CLE 25 for 7 yards (D.Hill).,2nd & 17 at CLE 18
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,1,CLE,0,4,0,Pass Incomplete,(15:00) (Shotgun) J.Driskel pass incomplete deep right to C.Tillman.,3rd & 10 at CLE 25
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,1,CLE,0,5,0,Punt,"(14:55) C.Bojorquez punts 53 yards to CIN 22, Center-C.Hughlett. C.Jones to CIN 25 for 3 yards (V.Gray).",4th & 10 at CLE 25
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,2,CIN,1,1,0,4 Yard Pass,(14:44) (Shotgun) J.Browning pass short right to J.Chase to CIN 29 for 4 yards (J.Kunaszyk).,1st & 10 at CIN 25
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,2,CIN,1,2,0,7 Yard Pass,(13:59) J.Browning pass short left to C.Jones pushed ob at CIN 36 for 7 yards (K.Hailassie).,2nd & 6 at CIN 29
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,2,CIN,1,3,0,16 Yard Run,(13:23) C.Brown right end to CLE 48 for 16 yards (T.Fields).,1st & 10 at CIN 36
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,2,CIN,1,4,0,5 Yard Penalty,"(12:40) C.Ford reported in as eligible.  PENALTY on CLE, Defensive Too Many Men on Field, 5 yards, enforced at CLE 48 - No Play.",1st & 10 at CLE 48
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,2,CIN,1,5,0,5 Yard Pass,(12:26) C.Ford reported in as eligible.  J.Browning pass short right to D.Sample pushed ob at CLE 38 for 5 yards (M.Adams).,1st & 5 at CLE 43
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,2,CIN,1,6,0,11 Yard Run,(11:43) (Shotgun) J.Browning scrambles left end ran ob at CLE 27 for 11 yards (Da.Bell).,1st & 10 at CLE 38
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,2,CIN,1,7,0,5 Yard Penalty,"(11:00) PENALTY on CLE-S.Ika, Neutral Zone Infraction, 5 yards, enforced at CLE 27 - No Play.",1st & 10 at CLE 27
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,2,CIN,1,8,0,12 Yard Run,(10:47) (Shotgun) J.Mixon up the middle pushed ob at CLE 10 for 12 yards (D.Harmon).,1st & 5 at CLE 22
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,2,CIN,1,9,0,7 Yard Run,(10:05) (Shotgun) J.Browning scrambles right end ran ob at CLE 3 for 7 yards (R.Hickman).,1st & 10 at CLE 10
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,2,CIN,1,10,0,Touchdown Bengals,"(9:23) J.Browning pass short middle to A.Iosivas for 3 yards, TOUCHDOWN.",2nd & 3 at CLE 3
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,2,CIN,1,11,1,Extra Point Good,"E.McPherson extra point is GOOD, Center-C.Adomitis, Holder-B.Robbins.",XP attempt from CLE 15
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,3,CLE,0,1,0,Kickoff,"E.McPherson kicks 63 yards from CIN 35 to CLE 2, fair catch by J.Proche.",Kickoff from CIN 35
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,3,CLE,0,2,0,18 Yard Pass,(9:19) (Shotgun) J.Driskel pass deep right to C.Tillman ran ob at CLE 43 for 18 yards (C.Taylor-Britt).,1st & 10 at CLE 25
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,3,CLE,0,3,0,Run for No Gain,"(8:34) J.Ford left end to CLE 43 for no gain (T.Hendrickson, J.Tufele).",1st & 10 at CLE 43
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,3,CLE,0,4,0,2 Yard Run,(7:51) (Shotgun) J.Ford left guard to CLE 45 for 2 yards (C.Sample).,2nd & 10 at CLE 43
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,3,CLE,0,5,0,Pass Incomplete,(7:04) (Shotgun) J.Driskel pass incomplete deep right to J.Proche (M.Hilton).,3rd & 8 at CLE 45
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,3,CLE,0,6,0,Punt,"(6:58) C.Bojorquez punts 51 yards to CIN 4, Center-C.Hughlett, downed by CLE-J.Proche.",4th & 8 at CLE 45
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,4,CIN,0,1,0,Pass Incomplete,(6:48) (Shotgun) J.Browning pass incomplete short left to J.Chase (K.Hailassie).,1st & 10 at CIN 4
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,4,CIN,0,2,0,4 Yard Run,(6:44) C.Ford reported in as eligible.  J.Mixon up the middle to CIN 8 for 4 yards (A.Wright; M.Diabate).,2nd & 10 at CIN 4
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,4,CIN,0,3,0,5 Yard Penalty,"(6:02) (Shotgun) J.Browning pass incomplete deep right to T.Boyd.
PENALTY on CLE-A.Wright, Defensive Offside, 5 yards, enforced at CIN 8 - No Play.",3rd & 6 at CIN 8
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,4,CIN,0,4,0,5 Yard Penalty,"(5:58) (Shotgun) PENALTY on CLE-S.Kamara, Neutral Zone Infraction, 5 yards, enforced at CIN 13 - No Play.",3rd & 1 at CIN 13
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,4,CIN,0,5,0,-6 Yard Run,"(5:58) J.Mixon left tackle to CIN 12 for -6 yards (A.Wright, T.Fields).",1st & 10 at CIN 18
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,4,CIN,0,6,0,4 Yard Pass,(5:17) (Shotgun) J.Browning pass short right to T.Boyd to CIN 16 for 4 yards (M.Adams).,2nd & 16 at CIN 12
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,4,CIN,0,7,0,8 Yard Pass,(4:37) (Shotgun) J.Browning pass short left to T.Hudson to CIN 24 for 8 yards (T.Fields).,3rd & 12 at CIN 16
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,4,CIN,0,8,0,Punt,"(4:00) B.Robbins punts 33 yards to CLE 43, Center-C.Adomitis, out of bounds.",4th & 4 at CIN 24
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,5,CLE,0,1,0,4 Yard Run,(3:53) J.Ford left end to CLE 47 for 4 yards (J.Tupou).,1st & 10 at CLE 43
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,5,CLE,0,2,0,Interception,(3:28) (No Huddle) J.Driskel pass short left intended for J.Proche INTERCEPTED by L.Wilson (J.Ossai) [J.Ossai] at CIN 40. L.Wilson pushed ob at CLE 34 for 26 yards (L.Wypler).,2nd & 6 at CLE 47
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,6,CIN,1,1,0,Pass Incomplete,(3:14) (Shotgun) J.Browning pass incomplete short right to A.Iosivas (V.Gray) [S.Ika].,1st & 10 at CLE 34
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,6,CIN,1,2,0,2 Yard Run,"(3:07) C.Brown right end to CLE 32 for 2 yards (A.Wright, T.Fields). CLE-S.Harris was injured during the play.",2nd & 10 at CLE 34
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,6,CIN,1,3,0,5 Yard Pass,(2:34) (Shotgun) J.Browning pass short right to J.Chase to CLE 27 for 5 yards (V.Gray).,3rd & 8 at CLE 32
2023,Week 18,SUN,01/07,Browns,Bengals,2ND QUARTER,6,CIN,1,4,1,Field Goal,"(2:00) E.McPherson 45 yard field goal is GOOD, Center-C.Adomitis, Holder-B.Robbins.",4th & 3 at CLE 27
